   4.16245030E-08   0.00000000       0.00000000       0.00000000      -1.41623831E-11   0.00000000      -4.66677292E-08   0.00000000       3.14719632E-13   0.00000000      -5.97967249E-12   0.00000000       5.43567991E-09   0.00000000      -1.57359816E-13   0.00000000       1.60507007E-11   0.00000000       1.30176678E-08   0.00000000      -2.47936681E-13   0.00000000       1.98349345E-12   0.00000000       2.77870491E-08   0.00000000       0.00000000       0.00000000       7.58276688E-13   0.00000000       6.38610542E-09   0.00000000       0.00000000       0.00000000      -2.72730363E-12   0.00000000      -3.97071576E-09   0.00000000       0.00000000       0.00000000      -6.44535206E-12   0.00000000      -7.69843411E-10   0.00000000       0.00000000       0.00000000      -4.95873362E-13   0.00000000      -6.21786928E-11   0.00000000       0.00000000       0.00000000       3.79138344E-13   0.00000000       2.08266807E-11   0.00000000       0.00000000       0.00000000       1.23968338E-12   0.00000000       7.20362832E-12   0.00000000       0.00000000       0.00000000       2.27482985E-12   0.00000000       1.68596942E-11   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1.97151948E-11   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       4.15697414E-08   0.00000000       1.36903041E-11   0.00000000       3.14719632E-13   0.00000000      -4.66979415E-08   0.00000000      -3.49338787E-11   0.00000000      -1.57359816E-13   0.00000000       5.45000001E-09   0.00000000      -1.00710282E-11   0.00000000      -2.47936681E-13   0.00000000       1.30144437E-08   0.00000000       4.46286020E-12   0.00000000       0.00000000       0.00000000       2.76691381E-08   0.00000000       7.58276688E-12   0.00000000       0.00000000       0.00000000       6.42651843E-09   0.00000000      -9.91746724E-13   0.00000000       0.00000000       0.00000000      -4.00825062E-09   0.00000000      -4.54965969E-12   0.00000000       0.00000000       0.00000000      -7.67364006E-10   0.00000000      -9.91746724E-13   0.00000000       0.00000000       0.00000000      -6.52117943E-11   0.00000000      -1.89569172E-12   0.00000000       0.00000000       0.00000000       2.45457318E-11   0.00000000      -7.43810016E-13   0.00000000       0.00000000       0.00000000       6.06621350E-12   0.00000000      -2.27482985E-12   0.00000000       0.00000000       0.00000000       1.46282639E-11   0.00000000      -4.95873362E-13   0.00000000       0.00000000       0.00000000       2.08526078E-11   0.00000000      -1.13741492E-12   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
  -1.41623831E-11   0.00000000       1.36903041E-11   0.00000000       6.39279449E-07   0.00000000      -6.13703272E-12   0.00000000       3.30455606E-12   0.00000000      -6.97848748E-07   0.00000000       1.51065410E-11   0.00000000      -3.03704457E-11   0.00000000       8.65663097E-08   0.00000000       1.23968338E-12   0.00000000      -1.21488973E-11   0.00000000       1.59150559E-08   0.00000000       4.92879834E-11   0.00000000       1.47863943E-11   0.00000000      -2.65343747E-08   0.00000000       2.97524006E-12   0.00000000      -3.49590704E-11   0.00000000      -1.68282064E-08   0.00000000      -6.97614536E-11   0.00000000       9.09931939E-12   0.00000000       2.05311004E-08   0.00000000       1.41323906E-11   0.00000000      -1.61158847E-11   0.00000000      -1.30427091E-08   0.00000000       5.23210884E-11   0.00000000       2.16108850E-11   0.00000000       2.12108944E-08   0.00000000      -4.41327287E-11   0.00000000      -2.47936681E-13   0.00000000      -1.38485037E-08   0.00000000      -7.81024967E-11   0.00000000      -3.45015891E-11   0.00000000       2.26011956E-08   0.00000000       1.41323906E-11   0.00000000       1.61158847E-11   0.00000000      -1.48020680E-08   0.00000000      -3.79138344E-13   0.00000000      -1.13741492E-12   0.00000000       2.22709655E-08   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
  -4.66677292E-08   0.00000000       3.14719632E-13   0.00000000      -6.13703272E-12   0.00000000       2.59465253E-07   0.00000000      -4.72079407E-13   0.00000000      -6.13703272E-12   0.00000000      -1.33223494E-07   0.00000000      -1.57359816E-13   0.00000000      -7.08119154E-12   0.00000000      -6.61147936E-08   0.00000000       2.47936681E-13   0.00000000       1.98349345E-12   0.00000000       1.62005809E-09   0.00000000       0.00000000       0.00000000       3.79138344E-12   0.00000000      -8.05323186E-09   0.00000000       0.00000000       0.00000000       4.46286020E-12   0.00000000      -1.17684540E-09   0.00000000       0.00000000       0.00000000       9.09931939E-12   0.00000000      -1.53621571E-09   0.00000000       0.00000000       0.00000000       2.72730363E-12   0.00000000      -5.01979180E-10   0.00000000       0.00000000       0.00000000       3.79138344E-12   0.00000000      -2.82399881E-10   0.00000000       0.00000000       0.00000000      -1.48762003E-12   0.00000000       5.68707512E-11   0.00000000       0.00000000       0.00000000      -4.54965969E-12   0.00000000       2.30581110E-11   0.00000000       0.00000000       0.00000000      -1.98349345E-12   0.00000000      -2.76770985E-11   0.00000000       0.00000000       0.00000000      -3.41224510E-12   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   3.14719632E-13   0.00000000      -4.66979415E-08   0.00000000       3.30455606E-12   0.00000000      -4.72079407E-13   0.00000000       2.59498449E-07   0.00000000       2.83247661E-11   0.00000000      -1.57359816E-13   0.00000000      -1.33269765E-07   0.00000000       7.86799066E-13   0.00000000       2.47936681E-13   0.00000000      -6.60895054E-08   0.00000000      -4.95873362E-13   0.00000000       0.00000000       0.00000000       1.72242542E-09   0.00000000      -3.03310675E-12   0.00000000       0.00000000       0.00000000      -8.06364486E-09   0.00000000      -6.19841678E-12   0.00000000       0.00000000       0.00000000      -1.09798459E-09   0.00000000      -1.25115656E-11   0.00000000       0.00000000       0.00000000      -1.53795121E-09   0.00000000      -1.48762003E-12   0.00000000       0.00000000       0.00000000      -5.05391395E-10   0.00000000      -3.79138344E-13   0.00000000       0.00000000       0.00000000      -2.86614787E-10   0.00000000       1.98349345E-12   0.00000000       0.00000000       0.00000000       5.23210884E-11   0.00000000       4.54965969E-12   0.00000000       0.00000000       0.00000000       2.23143014E-11   0.00000000       9.91746724E-13   0.00000000       0.00000000       0.00000000      -2.69188213E-11   0.00000000       1.89569172E-12   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
  -5.97967249E-12   0.00000000      -3.49338787E-11   0.00000000      -6.97848748E-07   0.00000000      -6.13703272E-12   0.00000000       2.83247661E-11   0.00000000       1.70088038E-06   0.00000000      -2.83247661E-11   0.00000000       1.65227814E-11   0.00000000      -1.02830381E-06   0.00000000       2.28101739E-11   0.00000000      -2.33060481E-11   0.00000000       1.27734992E-07   0.00000000       2.38857146E-11   0.00000000      -2.04734684E-11   0.00000000      -7.07149894E-08   0.00000000      -3.49590704E-11   0.00000000      -9.91746724E-13   0.00000000       1.41147876E-08   0.00000000      -1.44072566E-11   0.00000000      -4.32217699E-11   0.00000000      -2.10300453E-08   0.00000000      -1.09092145E-11   0.00000000      -4.21492355E-12   0.00000000       1.34408955E-08   0.00000000      -6.74866274E-11   0.00000000      -2.54022688E-11   0.00000000      -1.62309117E-08   0.00000000      -9.91746724E-13   0.00000000       8.42984710E-12   0.00000000       1.10416121E-08   0.00000000      -2.08526078E-11   0.00000000      -2.72979608E-11   0.00000000      -1.74490840E-08   0.00000000       3.39673255E-11   0.00000000      -2.05787436E-11   0.00000000       1.10413643E-08   0.00000000      -1.51655338E-12   0.00000000       4.36009076E-11   0.00000000      -1.65255027E-08   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   5.43567991E-09   0.00000000      -1.57359816E-13   0.00000000       1.51065410E-11   0.00000000      -1.33223494E-07   0.00000000      -1.57359816E-13   0.00000000      -2.83247661E-11   0.00000000       3.27025958E-07   0.00000000       4.72079407E-13   0.00000000      -1.80963786E-11   0.00000000      -1.45159490E-07   0.00000000       2.47936681E-13   0.00000000       3.47111337E-12   0.00000000      -9.73138228E-08   0.00000000      -7.58276688E-13   0.00000000       5.30793682E-12   0.00000000      -3.67417350E-08   0.00000000       0.00000000       0.00000000      -3.71905024E-12   0.00000000      -9.58727142E-09   0.00000000       0.00000000       0.00000000      -8.72018169E-12   0.00000000      -4.83426943E-09   0.00000000       0.00000000       0.00000000       2.47936681E-13   0.00000000      -1.25608535E-09   0.00000000       0.00000000       0.00000000       1.89569172E-12   0.00000000      -7.67611974E-10   0.00000000       0.00000000       0.00000000       3.47111337E-12   0.00000000      -1.31181871E-10   0.00000000       0.00000000       0.00000000       5.68707538E-12   0.00000000      -8.72737160E-11   0.00000000       0.00000000       0.00000000       4.95873362E-13   0.00000000       1.81986388E-11   0.00000000       0.00000000       0.00000000      -7.58276688E-13   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
  -1.57359816E-13   0.00000000       5.45000001E-09   0.00000000      -3.03704457E-11   0.00000000      -1.57359816E-13   0.00000000      -1.33269765E-07   0.00000000       1.65227814E-11   0.00000000       4.72079407E-13   0.00000000       3.27120205E-07   0.00000000       3.24161219E-11   0.00000000       2.47936681E-13   0.00000000      -1.45172635E-07   0.00000000      -5.70254347E-12   0.00000000      -7.58276688E-13   0.00000000      -9.74377912E-08   0.00000000      -1.66820880E-11   0.00000000       0.00000000       0.00000000      -3.67437210E-08   0.00000000       1.48762003E-12   0.00000000       0.00000000       0.00000000      -9.68887992E-09   0.00000000       1.02367342E-11   0.00000000       0.00000000       0.00000000      -4.83327778E-09   0.00000000       9.42159371E-12   0.00000000       0.00000000       0.00000000      -1.25760180E-09   0.00000000       1.70612240E-11   0.00000000       0.00000000       0.00000000      -7.68355768E-10   0.00000000      -5.70254347E-12   0.00000000       0.00000000       0.00000000      -1.24736513E-10   0.00000000      -1.66820880E-11   0.00000000       0.00000000       0.00000000      -8.62819677E-11   0.00000000      -7.68603670E-12   0.00000000       0.00000000       0.00000000       1.78195028E-11   0.00000000      -1.28907041E-11   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.60507007E-11   0.00000000      -1.00710282E-11   0.00000000       8.65663097E-08   0.00000000      -7.08119154E-12   0.00000000       7.86799066E-13   0.00000000      -1.02830381E-06   0.00000000      -1.80963786E-11   0.00000000       3.24161219E-11   0.00000000       3.18201592E-06   0.00000000       2.05787436E-11   0.00000000       1.01654041E-11   0.00000000      -3.06022525E-06   0.00000000      -1.13741508E-11   0.00000000      -3.94303895E-11   0.00000000      -5.93095933E-07   0.00000000      -2.52895413E-11   0.00000000       5.13228904E-11   0.00000000      -5.32295230E-09   0.00000000       5.99038597E-11   0.00000000       8.72018152E-11   0.00000000      -3.71248454E-08   0.00000000      -2.57854155E-11   0.00000000       3.94219310E-11   0.00000000       1.09498757E-08   0.00000000      -3.10893464E-11   0.00000000       1.55446732E-11   0.00000000      -1.70835950E-08   0.00000000       3.74384378E-11   0.00000000       2.72730345E-11   0.00000000       9.03034980E-09   0.00000000       6.86240370E-11   0.00000000      -2.76770985E-11   0.00000000      -1.52011737E-08   0.00000000      -5.20667016E-12   0.00000000      -2.65292267E-11   0.00000000       9.61349667E-09   0.00000000       1.47863943E-11   0.00000000       3.03310675E-11   0.00000000      -1.36819658E-08   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1.30176678E-08   0.00000000      -2.47936681E-13   0.00000000       1.23968338E-12   0.00000000      -6.61147936E-08   0.00000000       2.47936681E-13   0.00000000       2.28101739E-11   0.00000000      -1.45159490E-07   0.00000000       2.47936681E-13   0.00000000       2.05787436E-11   0.00000000       1.49440248E-05   0.00000000      -1.64072957E-11   0.00000000      -2.85174436E-11   0.00000000      -2.19172853E-05   0.00000000       2.56869838E-11   0.00000000       2.50896109E-11   0.00000000      -3.80717637E-07   0.00000000      -7.81299830E-13   0.00000000      -5.46909870E-12   0.00000000       1.18703142E-07   0.00000000       0.00000000       0.00000000      -1.07526913E-11   0.00000000       6.42970699E-09   0.00000000       0.00000000       0.00000000      -1.56259966E-12   0.00000000      -1.53464796E-09   0.00000000       0.00000000       0.00000000      -1.19474341E-12   0.00000000      -6.64886146E-10   0.00000000       0.00000000       0.00000000       3.90649915E-13   0.00000000       2.59856692E-10   0.00000000       0.00000000       0.00000000       1.79211507E-12   0.00000000      -6.71917869E-11   0.00000000       0.00000000       0.00000000       1.17194969E-12   0.00000000      -1.79211524E-11   0.00000000       0.00000000       0.00000000       2.98685859E-12   0.00000000       3.47678449E-11   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -1.37395494E-11   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
